0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
76,0.19713,0.080204,0.2072,0.19791,0.19433,0.2029,0.072354,0.18747,0.19849,0.20873,0.26437,0.10651,0.22323,0.23386,0.21774,0.2447,0.074067,0.20903,0.21244,0.20916,0.08721,0.10605,0.17143,0.069964,0.09191,0.1313,0.18925,0.066706,0.14591
77,0.15346,0.054167,0.16546,0.17747,0.16199,0.15715,0.066401,0.16042,0.18971,0.17637,0.12921,0.28762,0.10283,0.15455,0.20665,0.1831,0.28838,0.14019,0.18958,0.25357,0.1082,0.098614,0.10416,0.22979,0.13296,0.20805,0.17506,0.13239,0.077216
78,0.11161,0.10706,0.10361,0.10205,0.12261,0.11824,0.090981,0.096979,0.11834,0.12644,0.09844,0.1013,0.091853,0.075017,0.094166,0.085294,0.080295,0.067396,0.038478,0.08053,0.13161,0.095779,0.098738,0.10735,0.11274,0.10893,0.050852,0.082046,0.039155
79,0.11818,0.037653,0.11441,0.11515,0.11683,0.12976,0.048223,0.12652,0.127,0.12382,0.15903,0.18512,0.12083,0.1711,0.23786,0.12104,0.13804,0.087516,0.11895,0.17894,0.084883,0.070742,0.10726,0.13008,0.1043,0.13036,0.057882,0.10097,0.10231
80,0.14168,0.060485,0.14826,0.12976,0.12833,0.14171,0.053326,0.14478,0.14001,0.13902,0.14867,0.21607,0.10723,0.17943,0.21154,0.14299,0.19375,0.11007,0.13056,0.18059,0.099632,0.05591,0.11981,0.14942,0.12695,0.12594,0.060039,0.12322,0.084405
81,0.18696,0.051741,0.18753,0.18278,0.18339,0.18865,0.068146,0.18257,0.19136,0.19177,0.1022,0.22052,0.094428,0.08952,0.13151,0.086745,0.14612,0.10758,0.064325,0.099825,0.10545,0.055152,0.098693,0.10703,0.090902,0.18769,0.080923,0.082167,0.11652
82,0.13881,0.11624,0.13135,0.12865,0.13712,0.14369,0.15039,0.136,0.15577,0.14144,0.13098,0.066253,0.11772,0.10112,0.096434,0.13861,0.055326,0.10855,0.11684,0.1254,0.11303,0.076112,0.13664,0.084221,0.082476,0.086869,0.087572,0.076522,0.1067
83,0.12679,0.068336,0.16698,0.15459,0.12774,0.16203,0.083958,0.1725,0.19503,0.13252,0.078904,0.13602,0.064836,0.071575,0.10038,0.047224,0.11152,0.051898,0.043749,0.053203,0.09426,0.10153,0.14167,0.13109,0.11825,0.11497,0.1632,0.10902,0.085661
84,0.15924,0.059601,0.17218,0.15859,0.16181,0.17485,0.055892,0.16388,0.17656,0.16763,0.17419,0.067077,0.19017,0.10639,0.09002,0.12762,0.089365,0.13876,0.092475,0.066733,0.2431,0.079107,0.18788,0.091676,0.085734,0.16559,0.18824,0.073674,0.11509
85,0.17899,0.084531,0.16291,0.18051,0.18436,0.19998,0.071543,0.16459,0.1843,0.19564,0.15013,0.16087,0.14013,0.14361,0.15285,0.0997,0.14027,0.080505,0.059646,0.10787,0.050838,0.080303,0.21116,0.14126,0.082136,0.14785,0.10979,0.069588,0.11642
86,0.1863,0.075958,0.16295,0.15978,0.15927,0.18276,0.050416,0.16812,0.17918,0.17605,0.28674,0.11385,0.24425,0.23951,0.24025,0.31576,0.085546,0.24441,0.2675,0.27902,0.11914,0.11129,0.17662,0.16225,0.12047,0.15418,0.042258,0.098994,0.087954
87,0.094947,0.11057,0.10767,0.099354,0.096994,0.090065,0.084688,0.098928,0.094522,0.079659,0.13562,0.12722,0.098091,0.077217,0.10093,0.10391,0.088661,0.061781,0.037176,0.042357,0.10891,0.11024,0.14079,0.1094,0.104,0.053037,0.044776,0.074971,7.9467e-05
88,0.174,0.20644,0.13281,0.1625,0.18927,0.19412,0.17631,0.13186,0.14769,0.16227,0.23841,0.12788,0.17266,0.19211,0.23118,0.21681,0.1075,0.17526,0.19289,0.21782,0.14114,0.17325,0.17174,0.20658,0.16198,0.073516,0.1417,0.13167,0.068492
89,0.18643,0.044117,0.21379,0.20607,0.16857,0.19964,0.049359,0.2193,0.21364,0.1831,0.066685,0.16224,0.070785,0.075367,0.070399,0.085541,0.20342,0.082844,0.097029,0.12149,0.12261,0.16521,0.14166,0.11469,0.062177,0.18425,0.16558,0.060811,0.14408
90,0.10888,0.046428,0.11748,0.1147,0.11863,0.11283,0.067317,0.11526,0.12746,0.11849,0.092744,0.085457,0.071696,0.093156,0.097521,0.089016,0.078776,0.06773,0.062248,0.082713,0.072321,0.17933,0.13008,0.11247,0.050837,0.10079,0.10083,0.053035,0.08633
91,0.14304,0.095766,0.14591,0.15199,0.12611,0.14582,0.085308,0.16892,0.17466,0.1348,0.19963,0.13649,0.20637,0.17782,0.1554,0.15969,0.11814,0.11539,0.083225,0.10082,0.42527,0.15796,0.22469,0.1788,0.15185,0.088047,0.12687,0.099945,0.049603
92,0.1994,0.18621,0.15741,0.18472,0.21117,0.20626,0.18137,0.15185,0.19849,0.21529,0.073192,0.18161,0.10676,0.067603,0.058518,0.049988,0.14656,0.052515,0.029799,0.034081,0.11607,0.086391,0.14151,0.15005,0.1256,0.12168,0.085192,0.10834,0.11547
93,0.14814,0.097989,0.14732,0.14629,0.15049,0.14963,0.090366,0.14443,0.15526,0.15584,0.11959,0.15322,0.071654,0.10687,0.15401,0.14737,0.14886,0.095045,0.12251,0.16785,0.080851,0.05407,0.050666,0.11916,0.11101,0.1163,0.1425,0.10241,0.047778
94,0.27407,0.054043,0.27977,0.27777,0.26436,0.28165,0.068968,0.27071,0.27536,0.26564,0.12149,0.28922,0.12803,0.074597,0.11263,0.084559,0.23338,0.11089,0.038331,0.089139,0.13181,0.10827,0.21411,0.19311,0.12327,0.29305,0.14501,0.11313,0.18743
95,0.14929,0.077716,0.12417,0.15115,0.14526,0.15967,0.08637,0.13275,0.16232,0.14784,0.13163,0.11576,0.10015,0.087033,0.10677,0.072301,0.078507,0.06589,0.05768,0.070146,0.12876,0.091761,0.090921,0.091914,0.095933,0.11501,0.048636,0.062342,0.078824
