0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
56,0.41247,0.2518,0.3717,0.39808,0.42206,0.41727,0.27818,0.3693,0.39568,0.42926,0.26619,0.29976,0.17266,0.33813,0.3693,0.27338,0.31415,0.21583,0.28537,0.3693,0.29017,0.22782,0.27098,0.17986,0.13909,0.34293,0.33333,0.13189,0.40048
57,0.21379,0.089655,0.1931,0.2069,0.22759,0.21034,0.12414,0.18621,0.20345,0.19655,0.14483,0.24483,0.082759,0.15517,0.1931,0.14483,0.18966,0.14828,0.11379,0.14483,0.35172,0.10345,0.16207,0.14138,0.17586,0.2931,0.14138,0.18621,0.065517
58,0.40631,0.12426,0.41026,0.41223,0.41223,0.40434,0.10848,0.40434,0.40828,0.40631,0.26233,0.21302,0.19329,0.23471,0.19527,0.17949,0.21105,0.16174,0.1716,0.1499,0.14201,0.17751,0.21302,0.21893,0.21499,0.4359,0.43787,0.24655,0.31953
59,0.51685,0.41573,0.47753,0.51124,0.54213,0.5,0.32303,0.47191,0.48876,0.50562,0.18258,0.35393,0.26124,0.075843,0.08427,0.16292,0.26685,0.21067,0.13764,0.089888,0.3427,0.092697,0.17416,0.11798,0.13764,0.51404,0.25562,0.1264,0.40449
60,0.40122,0.47658,0.29532,0.37475,0.42974,0.37882,0.44196,0.28106,0.34623,0.39919,0.47862,0.33809,0.27699,0.45825,0.46029,0.40326,0.25866,0.27495,0.389,0.43585,0.36456,0.28513,0.3279,0.27088,0.14868,0.48065,0.44196,0.11202,0.27088
61,0.44124,0.19956,0.48337,0.4745,0.3969,0.45233,0.14634,0.47672,0.49224,0.42129,0.21508,0.38359,0.23947,0.14856,0.23503,0.21286,0.36585,0.19734,0.1663,0.19734,0.39911,0.26164,0.40133,0.30599,0.31707,0.30377,0.29933,0.26829,0.38359
62,0.4715,0.1399,0.48705,0.46891,0.44819,0.47409,0.15544,0.48187,0.47409,0.45855,0.25648,0.2228,0.17876,0.17876,0.21503,0.15285,0.27979,0.12694,0.1114,0.15026,0.31606,0.34974,0.35492,0.24352,0.19948,0.45855,0.29275,0.17617,0.46114
63,0.40888,0.13318,0.47664,0.42757,0.38318,0.42757,0.18224,0.4743,0.44393,0.42056,0.59346,0.28738,0.49299,0.54439,0.5771,0.57243,0.22897,0.53271,0.56075,0.5514,0.57243,0.62617,0.3528,0.31776,0.36215,0.28738,0.28972,0.32243,0.4229
64,0.29237,0.22034,0.27542,0.28814,0.28814,0.29661,0.22458,0.29661,0.28814,0.29661,0.17797,0.24576,0.16525,0.17797,0.16949,0.22881,0.15678,0.21186,0.17797,0.2161,0.29237,0.33898,0.13983,0.19068,0.19492,0.25847,0.36864,0.17797,0.32203
65,0.34266,0.15035,0.32517,0.33916,0.32867,0.32867,0.13287,0.32168,0.34615,0.32517,0.12238,0.35664,0.073427,0.097902,0.23427,0.076923,0.26573,0.087413,0.087413,0.1993,0.11189,0.26224,0.13636,0.11888,0.17133,0.32867,0.26573,0.18881,0.32168
66,0.5,0.32031,0.49219,0.49219,0.53516,0.50391,0.32422,0.49219,0.5,0.53125,0.19922,0.35156,0.1875,0.19922,0.24609,0.18359,0.30078,0.16797,0.17578,0.20312,0.14062,0.35547,0.17969,0.19141,0.1875,0.42578,0.25,0.17578,0.42969
68,0.56281,0.45729,0.52764,0.56281,0.58291,0.5603,0.49749,0.51759,0.54774,0.57286,0.21357,0.21608,0.15075,0.21608,0.24623,0.18593,0.22613,0.15075,0.15829,0.18844,0.095477,0.15075,0.29146,0.19598,0.3191,0.48492,0.25126,0.27638,0.43467
69,0.53291,0.22718,0.5138,0.52654,0.53291,0.53079,0.22505,0.50743,0.51592,0.52654,0.32272,0.23567,0.26752,0.28238,0.26327,0.2017,0.28025,0.18259,0.18896,0.16348,0.21019,0.059448,0.19533,0.14225,0.13163,0.50531,0.30786,0.095541,0.43949
70,0.44914,0.06334,0.47793,0.45873,0.42035,0.45298,0.088292,0.47601,0.46065,0.43186,0.47217,0.13244,0.42994,0.37044,0.35509,0.47793,0.12476,0.42994,0.44722,0.4453,0.20154,0.19194,0.32054,0.28023,0.19386,0.49136,0.28983,0.24184,0.46065
71,0.44818,0.13725,0.43697,0.44818,0.43697,0.44818,0.16246,0.43978,0.44538,0.44258,0.2493,0.2409,0.22409,0.22409,0.23529,0.23249,0.19888,0.21569,0.2465,0.20168,0.31373,0.12605,0.20728,0.13165,0.20728,0.36975,0.36134,0.19328,0.39776
72,0.41848,0.10598,0.44837,0.4375,0.39674,0.4212,0.1087,0.43478,0.44022,0.40489,0.50815,0.14946,0.42663,0.42663,0.4212,0.42391,0.16033,0.41304,0.39674,0.37772,0.68207,0.11685,0.59239,0.21467,0.30978,0.49185,0.64402,0.33152,0.33696
73,0.44664,0.16206,0.44269,0.45059,0.44269,0.44269,0.16996,0.43478,0.45059,0.44664,0.86166,0.37549,0.76285,0.78261,0.81423,0.84585,0.35573,0.6996,0.81028,0.80237,0.12648,0.3004,0.083004,0.21739,0.33202,0.35968,0.18577,0.3004,0.29644
